Age,Pitches,Batted Balls,Barrels,Barrel%,Barrel/PA,Exit Velocity,Max EV,Launch Angle,Sweet Spot %,XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%,재계약
0.4393732759296992,-1.8939573626113413,-1.828063406611579,-1.1168792858214083,-1.402639930944328,-1.5314499130223846,-0.8468767355034308,2.3413578405375257,-0.6035630714430602,-1.477508015901082,-1.9955849865987927,-2.006152758358578,-2.7361067793827885,-2.162600264119696,-1.2863254243776998,0.1897780598282981,1.776085709464826,-0.46215973917990033,1.0
-0.3293859945370753,-1.384850050556921,-1.3344462572970017,-0.8926636697956066,-0.5185765210219083,-0.6094247192424751,-0.8468767355034308,4.912482211127999,0.6918285175984563,0.9270407366209604,-0.7246697213311827,-0.9977644254630293,-1.842336274457262,-1.3449646502426655,-0.2577127066039808,-0.48667156372761494,1.5438421117407497,-1.8206428133441148,0.0
-0.5856390846926668,-0.8645227426445522,-0.7049055451276858,-0.5189709764192708,-0.23255600604700788,-0.14841212235252046,0.06603860574464152,5.636742597209824,-1.2512588659638184,-1.2589126747627146,-0.423663474294117,-0.4346384733265542,-0.1922984192101371,-0.9011053169951343,-0.2903670785967973,0.06148588984355582,0.4158017799380965,-1.456171744665911,1.0
0.6956263660852907,-0.6246953311808997,-0.7192132885860792,-0.44423243774400367,-0.07654481606069863,-0.14841212235252046,0.06603860574464152,4.5141389987829985,-0.21031919619831385,-0.1877955031847141,-1.0256759683682484,-0.3822546638254867,-0.9256485770977477,-0.5740510714443231,0.0198494553349586,-0.16010967649372584,1.1788878867457737,-0.13082240401789674,0.0
0.6956263660852907,-0.6246953311808997,-0.7192132885860792,-0.44423243774400367,-0.07654481606069863,-0.14841212235252046,0.06603860574464152,4.5141389987829985,-0.21031919619831385,-0.1877955031847141,-1.0256759683682484,-0.3822546638254867,-0.9256485770977477,-0.5740510714443231,0.0198494553349586,-0.16010967649372584,1.1788878867457737,-0.13082240401789674,1.0
0.18312018577410769,-1.9738998330992255,-1.9067559956327436,-1.1168792858214083,-1.402639930944328,-1.5314499130223846,-0.32521082621881536,5.057334288344366,2.9124998130981994,-2.089574971088511,-0.2564377814957481,-1.0632441873393637,1.2285675116971098,-0.9945493871525093,0.6076281512056557,-0.008491657420849135,2.8045930708143043,-0.46215973917990033,1.0
-0.0915985396741773,-1.767709450586468,-1.7627278262262631,-1.088633272838011,-0.7380521050041365,-0.9874915979114459,-0.9714614095198877,3.907632949383955,-2.093950617018023,-2.1447968690148906,-1.5305194842887015,-2.039257734069251,-1.6011287091609265,-2.276998512217534,-0.14517200816683629,-1.0295795491093491,3.29788425927874,-1.0049570576469082,1.0
0.1607295130131788,-1.600134681860352,-1.5538740521604455,-0.8239898020440336,0.5804546065747506,0.6483130237992447,0.3593353920951422,4.203565710856158,0.7916824304509671,0.2056778197084071,-0.3847144906026407,0.7424815784955753,-1.7780126720581775,-0.18032684025740026,0.7839768745419974,0.7079249858629756,1.1392893195031926,-1.2361914545508799,1.0
-0.3439265923615334,-1.2173012671283308,-1.1793776296975997,-0.42702459585306746,0.9682506982155996,1.0677501062891654,0.6698546458053172,4.388523686776283,-1.2465821824437957,-1.8152910715303159,-0.9576169874456706,-0.21627323311657365,-1.2473607833664246,-0.8451251752691492,0.2229813227177963,0.4020263001284114,1.2366695423502094,-1.3352919103668677,0.0
0.9177136710752472,-0.37806502700404226,0.23218580881620302,-0.8239898020440336,-1.1517012694210425,-1.1133227226584224,-0.39478279548670936,3.833649759015909,0.28784173962304826,0.38141424503351445,0.8685097212414894,-0.22977682201251942,-0.337671831323421,-0.25703434045106377,-0.8288853369525815,-0.33213054563454275,-1.7821173659073237,-1.2692249398228757,0.0
0.4130575657005349,-1.8807883595642534,-1.74832411767,-1.1547941405365054,-1.565350433837948,-1.7005346381443112,-0.7053020491968842,1.9470784046306344,-0.19309710162178334,-0.45333377526074126,0.04496238202963246,-1.1750280447287225,-3.1930843752361837,-1.5099235102808997,-1.3548186667877709,-0.4789619147871335,-0.9868455459900165,-1.8968611599907987,0.0
0.462018873472222,-1.918844012170055,-1.8739722157748213,-0.9524384891279059,2.3177971346320327,1.7825027254561554,-0.3505676530978259,3.6066997119272544,1.32391989536691,1.1831265039601175,-1.7093252742888398,-0.1689669622917072,-2.006537874874302,-0.3166146633909207,0.35714746158975036,1.1302148392433244,1.5106047709456194,1.8711515172779387,0.0
0.9786723695144242,-1.1958328410390717,-0.9324755814831257,-0.8825362210714458,-0.7408513179918716,-0.6042787611970972,0.0553691590518358,3.6445691277731176,-1.2447127530572024,-2.259337176056706,0.1844944286632103,-0.37219450679924465,-1.2117734801438618,-0.5485223167446084,-0.9319202404769115,0.07403907646042121,-1.4291116188288162,-1.4642065902390426,0.0
-0.05463462256998018,-1.8004812366200122,-1.6932048619908158,-1.2320475613537463,-1.5750281687074819,-1.7550484065477727,-2.0645230821741634,5.045737514070139,-0.3811207419490957,-1.2757761246233281,-1.2805359075827158,-2.0928543836297266,-1.7657001795014415,-2.352248509495511,-1.3910402439527092,-1.707462210161344,1.290519051925073,-1.031845354079434,1.0
0.2036921254511209,-1.8418369051856898,-1.8287803773288198,-1.2320475613537463,-1.5750281687074819,-1.7550484065477727,0.506410061440346,5.121476345761871,0.3938977295581797,0.22298357279896228,-0.35149227971944597,-0.900586122518842,2.4730432590609035,-0.3939172145088166,0.5867074633276492,0.12493911322104288,1.7464108984676325,1.932917408157883,0.0
-0.8296148666332834,0.6851370499308824,0.7094945487215913,0.6553136761706767,0.27027213742098927,0.418627590225725,0.9123468735900012,5.538039920066389,0.48247126915901123,-0.596650636728853,-0.35149227971944597,-0.12832145339019974,-0.34475777680156455,-0.47121976562671253,-0.06665561854175525,0.8757146554402151,0.39445576734142185,-0.7230158996797135,0.0
0.2505636192506292,-1.8829374481926449,-1.7782404718630345,-1.1910331347484668,-0.8346974344368366,-0.8428787484232282,0.2434653036930385,2.2321508968539954,0.3757264973516309,-3.7756991354169798,-1.81810819516993,-1.4768189277342825,-3.385250594252117,-2.0662044720073003,-1.6386309363177,-0.13558650522282686,0.3103990559262672,-1.896223772886436,0.0
1.0466806506285162,-1.9778736900237524,-1.891041249409308,-1.2600696005742285,-1.7044546735490198,-1.8596614474303792,-1.3153144854208227,3.618479426650868,-0.20708803354928246,-1.1304981553758817,-2.7677396575371684,-1.2124679359383028,0.4408301222340332,-1.6399105656626183,-1.7281757948805956,-0.8553741143912822,0.2169874278105256,0.35349967985402475,0.0
-0.014808724541999791,-1.894106417819834,-1.8008006273722892,-1.1910331347484668,-0.7323730533648152,-0.7581468568392988,-3.1689985589616314,2.7064211833634513,-1.7180886692183175,-2.4066916106588674,-0.9363075515432085,-0.5307206413065666,-2.1807437020249956,-0.43625718304233896,-0.7790002941139034,0.3524050942134141,-0.2033648987103129,0.670362137986484,0.0
0.5159359630432583,-1.4822506628172356,-1.2367967396409207,-1.0529602030969432,-0.9370218155088582,-0.8428787484232282,-1.231056118441694,2.9982798212154287,-0.16391658681588162,0.7257832341266429,1.302109466893855,-0.0020186577146072745,-0.17323221497979388,0.06526505971611139,-0.5640926335629539,0.12060908448119981,-1.588970715760485,-1.1040676275552879,1.0
-0.2801810683346288,-1.5059847232750125,-1.4924785020791411,-0.9148872714454195,0.21412747155138434,0.17390395058392302,-0.43060163213998565,5.661489891614686,-2.25773175338583,-1.1769051901134455,-0.970222960913467,-0.09941112837628399,-0.31493890818298476,-0.18549606166311378,-0.06264142561073957,0.5720013139597222,0.5127909168437081,0.670362137986484,0.0
-0.2801810683346288,-1.1039018166962047,-1.0638355474033012,-0.9148872714454195,-0.6812108628288043,-0.7157809110473341,1.0439197899947468,4.567019999669785,-0.16391658681588162,-1.2233122248510084,-0.5632380484703644,-0.6976791624408695,-0.12599665057873027,-0.586713855869874,-0.6357285204132704,0.4744029940724743,0.15471300906669733,-0.4069702196638776,1.0
-0.5455534121272578,-0.8135086063892878,-0.6803129037459708,-0.8458508056196576,-0.8346974344368366,-0.7581468568392988,-1.1046685679730037,2.8888328320209347,-0.3150166503827849,0.19210233464466606,-0.12233772665700421,-0.7533320028189697,-1.5902991470117012,-0.7622466408353302,-1.0476348698025901,-1.209168023982557,-0.7482660627188075,-0.7555189236095827,1.0
-0.5455534121272578,-0.9293866662713748,-0.8908743551656816,-0.8458508056196576,-0.655629767560799,-0.6734149652553696,-0.5569891826086758,1.940292259002023,0.634755177752037,0.28491640411979363,-0.7328150953216572,-1.0733358349930504,-1.3305035428058514,-0.6368660801457191,-1.011816926377432,-1.184768444010745,-0.2033648987103129,0.8287933670527137,0.0
0.02589318636578559,1.0609869088425947,1.273393068389699,1.2536527771229384,0.45693609478489666,0.6643044430044831,0.6366902364665525,6.0338055133216475,0.20917248551892764,-0.7854190348451652,0.3963124756169117,0.4308685519461417,0.2876558772918979,0.2965456519280622,0.2151614908802078,0.3205770262962423,-0.18555939426800727,-0.41992856337608586,0.0
0.29747055964414554,-2.050270825285945,-1.9143631953658955,-1.1620174182408576,1.4469999954958803,1.436914126594322,-0.9555397037464688,2.5464828487725835,2.2040764298829454,-1.5308208646883357,-2.1315527870159445,-0.3724825975023618,-1.2532752047671214,-1.0955653118442648,-0.5479599791871406,-0.4162346645795254,0.9833457065814618,-0.06867825096523399,1.0
0.02589318636578559,-0.834890718765853,-0.7199241087032152,-0.8355754999484526,-0.7746068060994971,-0.7995875890604744,-0.045694023624742286,5.015037094464615,-0.7882794866630812,-1.2823535880739452,-0.9518823311206117,-1.0610692970296505,-1.0493284439063688,-1.4933113014935013,-0.8081150258010085,-0.08593976866969856,0.6042413495492017,-1.2820884211118129,0.0
-0.24568418691257438,-1.1578386948755808,-0.9991436354555301,-0.5091335816560477,0.40864029475021474,0.6643044430044831,0.4547211004422047,4.270552480684482,0.9184716657372449,-0.0851930734773383,-0.14296544707809805,0.1885880465569103,-0.21088064925660877,0.023095284044212,0.007037453589112794,0.3332806761389281,-0.24874345377338433,-0.4837922565416953,0.0
0.29747055964414554,-2.050270825285945,-1.9143631953658955,-1.1620174182408576,1.4469999954958803,1.436914126594322,-0.9555397037464688,2.5464828487725835,2.2040764298829454,-1.5308208646883357,-2.1315527870159445,-0.3724825975023618,-1.2532752047671214,-1.0955653118442648,-0.5479599791871406,-0.4162346645795254,0.9833457065814618,-0.06867825096523399,1.0
0.5690479329225056,-2.0517125573221495,-1.9453875872272637,-1.2925941855578194,-1.76467070681048,-1.9381702806665524,-1.410462543807332,1.175063823388121,-1.6305722631723334,0.6602087563658313,-2.873059930721582,-1.826165629837749,-3.066135301307144,-0.573523700429643,-1.6406111749653876,1.133610616228123,0.3199130817750064,3.6673477992229153,0.0
-0.7888389334692943,-0.8175899343314033,-0.789728990391294,-0.5744219653145287,-0.09846560561394732,-0.06764157302799587,-0.7735705677221208,3.2126006611021807,-0.8326106854267263,-0.0851930734773383,-0.6485384996046687,-0.7677823694532131,-0.4601489125308621,-0.6978193221950294,-0.6173346582841713,-1.076824456399178,0.17774894788790896,-0.06867825096523399,0.0
-0.24568418691257438,-1.6264016066419273,-1.6506558645442646,-1.0967290345823766,-0.29164880575267593,-0.6369329188310346,-0.5461091476916893,6.34727271912381,0.4751596781007965,-2.5021020369082243,-3.3112232429112773,-2.399987879443823,-3.2474213109611467,-2.5871127730289016,-1.762016863385193,-0.2383835667819257,2.310210956194373,0.02711728878317977,0.0
0.29747055964414554,-1.764807882117525,-1.7282168441976855,-1.1620174182408576,-0.5331278059260864,-0.7995875890604744,-0.18217087564299997,4.07463547705813,-1.807897058226913,-0.6047155609437904,-2.333782008026573,-1.4563690689805018,-2.952831545273393,-1.816479918083506,-0.686709337381203,0.5619463733072693,2.1522508074309314,-0.4837922565416953,0.0
0.02589318636578559,-1.7922007908054036,-1.7437290401283696,-1.1620174182408576,-0.46068410587406317,-0.7182602539457545,-1.5014471118195059,5.681154906794212,0.8741404669736003,-0.2433086131410417,-2.9404696710584584,-1.8516688409313524,-4.131190608024407,-2.636831021735056,-1.328425119028746,-1.9025616961737446,2.3575990008234053,-1.2820884211118129,1.0
0.02589318636578559,-0.3778616632891397,-0.7509485005645836,-0.9008638836069336,-0.8953463061862021,-1.043569594404634,-1.1830011237769005,4.858303491563537,-0.10114590582658631,-0.5821276267061191,-1.5585699941524966,-1.5073754911677084,-0.9813461902861178,-1.0707061874911874,-1.1029574119633931,-0.7846405100174088,0.7937935280653318,1.400186691843782,0.0
-0.5172615601909344,-1.9406991905344304,-1.8600705096085008,-1.2273058018993386,-0.6780152060301328,-1.0029059268472742,-0.2731554436551739,2.859950054574745,-3.3151578161908373,-2.4343382341952085,-2.300077137858135,-2.004688107492972,-4.017886851990656,-2.0153529129081247,-0.7387403467039767,0.5492427234645835,2.6103352388449124,0.250640214862813,1.0
0.8406253062008655,-1.1333292502601104,-1.2550948683118186,-0.5744219653145287,0.8915982950970358,0.7049681105618429,0.318244248423947,6.268905917673267,-0.5444578934630347,-1.0112983772218835,-1.7270943449946872,-0.4362406252363701,-1.1399714487333699,-0.7226784465481068,-0.16639924415346638,0.8033157203182962,1.2044899148502806,0.47416314094244566,0.0
-0.28815957873831644,-3.188523302345865,-3.0091482050699545,-1.5373853677804992,-1.7606689348797393,-1.8776194069577257,-0.6567963078682526,2.4218896032891744,4.688282205162689,-2.482940778111147,-4.19285009321405,-3.089316523541288,-4.667946394955855,-2.810443521718976,-3.1207170395965287,-2.1291586577294064,1.800335218145068,-1.110755282805521,0.0
0.22408273597102757,-1.7756821369029157,-1.6380809432469885,-1.119141546361348,-0.6509508595287753,-0.5887352838834228,-0.5842169612776271,3.947255433364625,0.16289724068247757,-2.483918591354536,-1.0927049093360943,-1.1759699807067128,-1.5923292464699816,-1.456486906023971,-1.4229584841074965,-0.97693907815228,-0.24281161067794757,-0.43417268102980927,0.0
-0.6381081788870271,-1.2547631021308188,-1.3552277782702373,-0.7511719386217547,0.6369433706018683,0.10540746395134355,0.14835778815939613,4.5029238062624986,-0.22283816343158921,0.5339212317909536,-1.3912233225796198,-0.25712748862763246,-0.02981047335320051,-0.6293976531755265,1.0818349774556486,0.5186129317656495,2.3818212860665593,-0.17793055060686266,1.0
-0.06331423564832397,-1.421631316612131,-1.4259410695144252,-1.180469814317947,-1.4788828646127605,-1.629949405635572,-0.9289580198362245,3.2725152662743517,0.2847084209290254,-3.2793182346642005,-1.8555852987362162,-2.188028377779323,-2.7760555897402703,-2.2585128481800387,-1.2156652321160637,-0.6627474794300264,1.884046081511566,-0.594324012544151,0.0
1.0862736508290822,-0.2840254022351841,-0.07453150351439224,-0.26054579496896346,-0.28298107949144835,-0.08740996600275816,0.8378399052765909,5.018901581096235,-0.8318940646643267,0.27658605307312084,0.10136874363801018,-0.39029306718981815,-0.8820934405078078,-0.8048408280221665,-0.3864922241503332,0.5437482596634292,-0.0316342511697691,-1.5872622679330692,0.0
0.7988766792097307,-1.7988985841350982,-1.7166512668516416,-1.119141546361348,-0.23698485698678248,-0.28022739595685986,0.2776356851188694,2.716846893376484,1.3404053163991034,2.5926026615336126,0.9637552707859752,0.06246989992161241,-0.5743245912575338,0.29794484244242764,0.045368717498485284,0.35523330043007684,-0.1824752222470396,1.487643297142291,0.0
-0.9255051505063786,-0.7701197661590071,-0.8130925453981311,-0.26054579496896346,0.7289358156112001,0.606732781832008,-0.4980316966379763,5.1379733752886345,0.7110475517919411,-0.7293605546420419,-1.3912233225796198,-0.35034339362116246,-0.9294424942386195,-1.0304106242535593,0.459955221481351,0.04104170170782281,1.6276164306802068,-1.170868805995781,0.0
-0.06331423564832397,-1.8467825065514747,-1.7323653315725722,-1.241798082274546,-1.8238545333977543,-1.977020779552955,-0.670402225917278,2.2802503146710107,1.1779904094037066,-0.09771966142554493,-1.7892478735709882,-1.828481315661422,-2.894428224067299,-3.010412168951352,-0.9738231047927253,0.26725965278784625,2.291316703420197,-2.7723821211391977,1.0
0.5114797075903791,-0.8165526606233723,-1.088088678014417,-0.8738284745349525,-0.5589584145194435,-0.7815527138375244,-0.4980316966379763,3.2328246682102204,-0.5882717041712319,0.6976799818841204,-1.490729460327462,-1.3091355592688985,-1.213536816623489,-0.955220692176428,-0.731980977469387,-0.3485558807077724,1.0544207405865784,1.0712498352050026,0.0
