last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Vargas, Ildemaro,545121,2019,27,211,11.4,4.3,.261,.371,.300,.289,.293,.110,87.3,3.5,25.8,6,3.4,30.3,96.704520114,4.377253352,774,178,
Grichuk, Randal,545341,2019,27,628,26.0,5.6,.236,.428,.307,.304,.285,.192,89.3,16,31.3,36,8.5,39.8,100.740131792,6.423631368,2414,425,
Marisnick, Jake,545350,2019,28,318,29.9,5.3,.201,.332,.297,.259,.260,.131,86.7,11.5,27,8,4,31.2,98.39839375,5.229621623,1258,200,
Stassi, Max,545358,2019,28,147,33.3,8.2,.170,.260,.177,.233,.247,.090,89.3,12.4,21.2,3,3.5,41,99.121789048,5.808570723,557,85,
Trout, Mike,545361,2019,27,600,20.0,18.3,.310,.678,.436,.460,.456,.368,90.9,22.2,43.8,67,18.9,44.4,103.466773886,7.970475845,2509,354,
Herrera, Odubel,546318,2019,27,139,23.7,7.9,.226,.339,.272,.278,.292,.112,88,11,36.2,4,4.3,30.9,97.56891617,4.836191596,533,94,
Almora Jr., Albert,546991,2019,25,363,17.1,4.4,.254,.385,.271,.285,.288,.131,86.3,8.5,31,13,4.6,27.5,97.073710432,4.557715596,1317,284,
Ruiz, Rio,547004,2019,25,413,21.3,9.7,.230,.355,.294,.292,.305,.125,88.4,11.3,33.7,8,2.8,36.5,98.246970638,5.295943652,1594,285,
Wolters, Tony,547172,2019,27,411,16.5,8.8,.248,.320,.290,.286,.327,.072,85.3,10.1,37.5,0,0,19.7,93.761511081,2.91707878,1546,299,
Harper, Bryce,547180,2019,26,682,26.1,14.5,.273,.547,.365,.387,.384,.274,91.9,13.7,37.6,59,14.8,45.6,103.137354264,8.043547766,2787,399,
Perez, Roberto,547379,2019,30,449,28.3,10.0,.222,.444,.326,.321,.308,.222,90.2,5.7,32.6,30,11,41.3,101.381071221,6.869235939,1917,273,
Martin, Leonys,547982,2019,31,264,29.5,8.0,.182,.334,.269,.262,.262,.152,87.3,16.9,27.3,10,6.2,27.3,97.557633553,4.818935563,1023,161,
Abreu, Jose,547989,2019,32,693,21.9,5.2,.279,.517,.344,.358,.332,.238,92.1,10.9,35.2,63,12.8,48.2,103.146324797,7.996655894,2735,492,
Diaz, Elias,553869,2019,28,332,16.9,6.9,.238,.325,.265,.277,.297,.086,88.1,9.2,29.5,6,2.4,34.3,99.26563336,5.660186627,1370,251,
Narvaez, Omar,553882,2019,27,482,19.1,9.8,.259,.429,.345,.330,.338,.169,85.5,17.9,40.4,18,5.3,28.1,95.546726667,3.774567182,1979,339,
Astudillo, Willians,553902,2019,27,204,3.9,2.5,.285,.417,.288,.319,.322,.133,85.8,15.3,38.2,5,2.7,31.3,97.030897802,4.515448901,593,186,
Suarez, Eugenio,553993,2019,27,662,28.5,10.6,.247,.500,.381,.355,.341,.254,89.3,17.7,38,54,13.8,40.8,100.844864896,6.608867917,2728,392,
Polanco, Gregory,570256,2019,27,167,29.3,7.2,.229,.409,.305,.296,.290,.180,89.5,19.2,31.7,10,9.6,30.4,99.604895882,5.812075392,679,104,
Santana, Domingo,570267,2019,26,507,32.3,9.9,.250,.478,.326,.342,.329,.228,89,11.3,40.1,35,12.1,42.1,100.050234643,6.228038964,2127,289,
Gonzalez, Erik,570481,2019,27,156,23.7,5.8,.226,.301,.262,.248,.277,.075,87.4,4.5,28.4,3,2.8,27.8,98.826440385,5.477520777,529,109,
Urshela, Gio,570482,2019,27,476,18.3,5.3,.285,.497,.369,.348,.329,.212,90.6,13.6,36.5,25,7,41.8,100.132629489,6.415468295,1798,359,
Sanchez, Yolmer,570560,2019,27,555,21.1,7.9,.230,.315,.281,.274,.299,.084,87.1,14.2,32.1,4,1,27,95.805694709,3.918524721,2246,389,
Schoop, Jonathan,570731,2019,27,464,25.0,4.3,.250,.438,.324,.314,.298,.188,87.6,12.4,35.5,28,8.8,38.5,100.523025472,6.303766025,1681,318,
Adams, Matt,571431,2019,30,333,34.5,6.0,.228,.479,.306,.320,.281,.251,88.6,19.6,39.8,29,14.8,43.9,101.473347857,6.825083538,1308,196,
Arenado, Nolan,571448,2019,28,662,14.0,9.4,.270,.480,.392,.343,.341,.210,89.4,17.7,34.6,40,8,37.6,99.240765317,5.75734495,2391,503,
Barnhart, Tucker,571466,2019,28,364,22.8,12.1,.219,.326,.301,.284,.321,.106,86.4,11.8,32.8,7,3,27.9,95.615923125,3.808912455,1413,235,
Bour, Justin,571506,2019,31,170,30.6,10.0,.193,.383,.267,.287,.279,.190,89.3,10.4,29,11,11,42.9,100.894154082,6.593140408,725,100,
Farmer, Kyle,571657,2019,28,197,29.9,5.1,.230,.403,.289,.290,.282,.173,85.4,17.1,32,7,5.6,29.7,96.32916339,4.228383162,826,125,
Gennett, Scooter,571697,2019,29,139,29.5,1.4,.203,.296,.241,.229,.227,.093,86.3,13.2,40.4,2,2.1,25.5,94.849609574,3.461630645,502,94,
Goodwin, Brian,571718,2019,28,458,28.2,8.3,.231,.405,.332,.303,.302,.174,87.6,18.4,38.5,18,6.3,33.3,97.895933357,4.953846607,1979,288,
Hamilton, Billy,571740,2019,28,353,24.6,9.1,.220,.261,.251,.252,.293,.040,80.7,15.2,32.5,0,0,7.3,89.902207798,1.526954312,1404,234,
Haniger, Mitch,571745,2019,28,283,28.6,10.6,.227,.453,.326,.331,.325,.226,88.4,17.9,31.7,19,11.4,40.9,99.8113955,5.965994151,1222,167,
Hernandez, Enrique,571771,2019,27,460,21.1,7.8,.239,.398,.301,.304,.309,.159,88.3,19.4,35.5,18,5.6,34.5,98.499102125,5.321826144,1855,321,
Holt, Brock,571788,2019,31,295,19.3,9.5,.253,.356,.333,.306,.335,.102,87.5,11.2,31.1,3,1.5,31,96.293222059,4.265045369,1221,206,
Lamb, Jake,571875,2019,28,226,24.3,14.2,.233,.435,.297,.347,.362,.202,90.7,14.2,33.6,11,8.2,42.5,100.601395821,6.602444887,940,134,
Maile, Luke,571912,2019,28,129,25.6,6.2,.212,.332,.194,.259,.262,.120,84.7,13.2,31.8,4,4.5,28.4,96.768106512,4.447024235,500,88,
Muncy, Max,571970,2019,28,589,25.3,15.3,.261,.510,.372,.380,.384,.249,89.8,14.5,38.9,41,12,43.4,100.624856095,6.560041662,2581,342,
Myers, Wil,571976,2019,28,490,34.3,10.4,.230,.429,.316,.319,.313,.200,90.2,12.2,32.7,30,11.2,41.4,101.566235802,7.04647295,2040,269,
Naquin, Tyler,571980,2019,28,294,22.4,4.8,.272,.468,.330,.327,.311,.196,90.8,12.6,32.5,19,9,38.9,101.033575192,6.826846538,1094,212,
Owings, Chris,572008,2019,27,196,39.8,7.1,.174,.290,.198,.237,.242,.116,86.9,8.5,25.5,7,6.9,31.4,96.987664314,4.542667129,775,102,
Phegley, Josh,572033,2019,31,342,18.4,4.4,.246,.371,.291,.286,.290,.125,84.1,17.4,34.5,8,3.1,24.3,95.244284252,3.664517154,1275,258,
Piscotty, Stephen,572039,2019,28,393,21.4,7.4,.248,.431,.306,.318,.310,.183,89.2,12.5,31.8,21,7.6,41,100.01466763,6.14751263,1492,277,
Pollock, AJ,572041,2019,31,342,21.6,6.7,.254,.448,.333,.329,.319,.195,90.6,13.7,29.8,19,8,39.9,99.774752521,6.228176962,1250,238,
Rickard, Joey,572073,2019,28,189,26.5,9.5,.213,.320,.290,.275,.300,.107,84.7,17.6,32.2,4,3.4,21.2,94.484835593,3.263949746,785,118,
Seager, Kyle,572122,2019,31,443,19.4,9.9,.258,.487,.332,.350,.339,.229,89.5,18.4,36.9,26,8.4,39.7,98.55946875,5.666821053,1821,309,
Voit III, Luke,572228,2019,28,510,27.8,13.9,.246,.495,.360,.365,.364,.249,89.7,12.7,38.5,38,13.2,41.5,100.922698521,6.712487359,2016,288,
Walker, Christian,572233,2019,28,603,25.7,11.1,.262,.516,.346,.364,.351,.254,91.1,14.8,34.1,49,13.1,48.8,102.727625691,7.697243147,2413,375,
Zunino, Mike,572287,2019,28,289,33.9,6.9,.194,.381,.235,.274,.258,.187,88.4,19.2,26.8,19,11.3,36.9,101.234572262,6.624915,1189,168,
Goins, Ryan,572365,2019,31,163,27.0,10.4,.199,.289,.298,.260,.289,.090,87.4,7.8,27.7,1,1,32.7,97.0734502,4.715950404,674,101,
Carpenter, Matt,572761,2019,33,492,26.2,12.8,.219,.406,.315,.323,.332,.187,88,19,36.2,21,7.2,31.1,97.130606383,4.713489573,2166,293,
Dickerson, Corey,572816,2019,30,279,20.1,5.7,.262,.473,.367,.322,.303,.211,87.1,16.2,44,17,8.2,34.8,98.920345049,5.485303447,1180,207,
Dozier, Brian,572821,2019,32,482,21.8,12.7,.235,.426,.329,.330,.339,.191,88.5,19,32.4,21,6.7,35.4,97.965853419,5.121791871,2045,312,
Garneau, Dustin,572863,2019,31,101,21.8,9.9,.202,.337,.330,.292,.313,.136,84.5,20.7,20.3,3,4.7,25,95.041371563,3.599457188,402,64,
Yastrzemski, Mike,573262,2019,28,411,26.0,7.8,.252,.504,.353,.342,.316,.252,89.6,19.5,36.9,30,11.2,42.9,100.328345606,6.375012624,1632,268,
Contreras, Willson,575929,2019,27,409,24.9,9.3,.247,.482,.368,.347,.334,.235,88.5,7.5,31.2,30,11.5,41.5,101.564759462,6.848420927,1567,260,
Gyorko, Jedd,576397,2019,30,101,23.8,8.9,.211,.351,.224,.279,.282,.140,85.8,16.3,26.5,3,4.4,32.4,97.993507059,4.996753529,410,68,
Iglesias, Jose,578428,2019,29,530,13.2,3.8,.264,.360,.306,.284,.298,.096,84.1,7.1,29.7,10,2.3,24.2,94.71843919,3.441140476,1936,437,
Hechavarria, Adeiny,588751,2019,30,221,21.7,6.3,.224,.385,.312,.292,.286,.161,87.6,11.8,30.8,9,5.8,30.1,96.943622105,4.598858355,817,156,
Osuna, Jose,591741,2019,26,285,16.8,6.3,.268,.446,.320,.329,.317,.178,89.2,9.8,32.3,11,5.1,37.4,99.311936449,5.80543472,1053,217,
Austin, Tyler,592122,2019,27,179,37.4,13.4,.198,.455,.298,.320,.306,.257,91.7,14.9,27.3,14,15.9,48.8,102.850681628,7.936979059,788,88,
Bryant, Kris,592178,2019,27,634,22.9,11.7,.247,.463,.379,.349,.353,.215,87.6,19.2,35.8,37,9.3,34.1,98.53167269,5.281246777,2486,400,
Canha, Mark,592192,2019,30,497,21.5,13.5,.245,.465,.386,.362,.374,.220,89.1,15.2,32.1,29,9.5,41.1,99.685622252,5.94485394,2106,305,
Casali, Curt,592200,2019,30,236,25.0,10.6,.235,.392,.316,.309,.322,.157,87.2,18.5,42.4,9,6,31,95.934453836,3.994587103,962,151,
Castellanos, Nick,592206,2019,27,664,21.5,6.2,.279,.541,.357,.364,.329,.262,89,14,39.8,52,10.9,41.7,99.970692043,6.181334149,2436,475,
DeShields, Delino,592261,2019,26,408,24.5,9.3,.215,.314,.295,.273,.296,.099,86.9,13.5,34.1,6,2.2,24.3,95.350649508,3.685580656,1669,267,
Drury, Brandon,592273,2019,26,447,25.3,5.6,.246,.423,.271,.306,.291,.177,86.9,13.8,36.7,28,9.1,36.7,99.247389221,5.624401006,1783,308,
Gamel, Ben,592325,2019,27,356,29.2,11.2,.228,.342,.308,.297,.324,.114,88.2,9.9,35.4,8,3.8,38,98.655207184,5.509022098,1512,209,
Goodrum, Niko,592348,2019,27,472,29.2,9.7,.236,.386,.315,.303,.312,.150,89.3,13,37.3,18,6.3,41.8,100.120707465,6.208112289,1964,287,
Healy, Ryon,592387,2019,27,187,21.4,7.0,.240,.432,.308,.317,.302,.192,89.6,17,33.1,12,9,39.2,99.883530317,6.1541836,708,133,
Holaday, Bryan,592407,2019,31,129,16.3,8.5,.236,.336,.326,.277,.306,.100,88.2,11.4,33.3,1,1,34.4,97.1413175,4.700120737,503,96,
Jones, JaCoby,592444,2019,27,333,28.2,8.1,.246,.449,.311,.327,.321,.203,91.6,14,35,22,10.7,47.5,101.859814902,7.384925517,1306,206,
Judge, Aaron,592450,2019,27,447,31.5,14.3,.274,.574,.382,.398,.386,.299,96,11.2,39.1,47,19.7,58.4,107.024177179,10.871868798,1914,238,
Machado, Manny,592518,2019,26,661,19.4,9.8,.261,.463,.335,.343,.340,.202,91.2,13,31.2,37,8,43.7,102.073663723,7.40263803,2418,462,
Moran, Colin,592567,2019,26,503,23.3,6.0,.260,.437,.315,.314,.308,.177,88.2,12.5,37.1,26,7.4,34.8,98.556321897,5.372829654,1808,353,
Pederson, Joc,592626,2019,27,514,21.6,9.7,.249,.479,.362,.347,.339,.230,91.2,15.6,31.4,35,10.3,43.5,101.926819048,7.251138896,2054,341,
Realmuto, J.T.,592663,2019,28,593,20.7,6.9,.273,.469,.340,.341,.332,.196,90.3,14.4,35,37,8.7,41.1,101.081746462,6.730632317,2332,423,
Renfroe, Hunter,592669,2019,27,494,31.2,9.3,.220,.455,.320,.314,.294,.235,89.9,19.1,32.2,35,12,39.4,101.091156986,6.693304315,2023,292,
Rosario, Eddie,592696,2019,27,590,14.6,3.7,.260,.494,.329,.327,.289,.234,89.2,16.8,33.2,41,8.5,36,98.424787531,5.352567757,2068,482,
Simmons, Andrelton,592743,2019,29,424,8.7,5.7,.243,.327,.290,.273,.290,.084,87.8,9.5,18.8,6,1.7,33.6,97.498130508,4.76261238,1389,361,
Wilkerson, Stevie,592859,2019,27,361,29.9,6.1,.198,.311,.286,.253,.262,.114,86.3,11.1,33.5,8,3.6,30.4,95.932262973,3.984574253,1478,224,
Yelich, Christian,592885,2019,27,580,20.3,13.8,.314,.629,.442,.429,.419,.315,93.3,11.3,33.2,59,15.8,49.1,104.869553459,9.015311892,2285,374,
Merrifield, Whit,593160,2019,30,735,17.1,6.1,.280,.431,.340,.324,.328,.151,87,15.6,42,24,4.3,29,96.176988102,4.127117263,2773,559,
Bogaerts, Xander,593428,2019,26,698,17.5,10.9,.272,.474,.390,.355,.354,.202,90.7,13.4,34.7,42,8.4,44.1,101.091300081,6.832835234,2862,498,
Hernandez, Marco,593523,2019,26,155,27.1,1.9,.215,.278,.266,.232,.247,.063,87,6.4,26.2,2,1.9,23.3,95.1952132,3.671959394,561,107,
Alberto, Hanser,593643,2019,26,550,9.1,2.9,.279,.392,.318,.300,.305,.113,84.4,11.9,32.5,14,2.9,18.5,94.197573506,3.107926269,1762,480,
Polanco, Jorge,593871,2019,25,704,16.5,8.5,.271,.464,.352,.341,.338,.193,88,19.1,41.6,35,6.7,33.1,97.46599549,4.78121002,2771,524,
Sano, Miguel,593934,2019,26,439,36.2,12.5,.235,.550,.378,.368,.335,.316,94.4,15.9,36,47,21.2,57.2,105.196811712,9.791274595,1911,222,
Herrera, Rosell,594011,2019,26,119,22.7,9.2,.209,.294,.263,.264,.297,.085,87.9,11.8,26.6,2,2.5,27.8,97.300544474,4.768844211,484,79,
Difo, Wilmer,594694,2019,27,144,20.1,8.3,.246,.319,.270,.272,.310,.073,83.9,10.1,34,0,0,19.4,92.964007347,2.731143878,551,103,
Calhoun, Kole,594777,2019,31,632,25.6,11.1,.241,.471,.330,.339,.335,.229,89.5,14.9,35.2,44,11.2,42.6,99.943105052,6.209946136,2389,392,
Duvall, Adam,594807,2019,30,130,30.0,5.4,.201,.542,.360,.327,.256,.340,91.1,25.6,30.5,13,15.9,32.9,100.130390488,6.306709012,530,82,
Eaton, Adam,594809,2019,30,656,16.2,9.9,.256,.406,.342,.328,.346,.149,88.9,15.3,33.9,18,3.8,34.3,98.729984311,5.47287412,2664,472,
Garcia, Greg,594824,2019,29,372,22.3,14.2,.217,.301,.319,.294,.340,.083,85.8,4.3,29,6,2.6,27,96.047828571,4.035017946,1586,231,
Kiermaier, Kevin,595281,2019,29,480,21.7,5.4,.243,.395,.284,.296,.292,.152,89.2,6.9,26.4,19,5.5,37.7,100.003324269,6.058416696,1784,345,
Knapp, Andrew,595284,2019,27,160,31.9,11.3,.214,.366,.282,.299,.321,.152,89.2,16.1,36.4,8,9.1,42,99.13086561,5.935779634,643,88,
Riddle, JT,595375,2019,27,139,30.2,3.6,.198,.378,.250,.259,.238,.180,88.9,9.9,30,8,8.9,30,97.278215111,4.642046333,482,90,
Alfaro, Jorge,595751,2019,26,465,33.1,4.7,.251,.460,.312,.324,.302,.209,90.8,4.7,33.3,32,11.5,44.8,103.194269429,7.842433082,1723,279,
Profar, Jurickson,595777,2019,26,518,14.5,9.3,.250,.431,.301,.328,.332,.180,86.7,14,29.7,25,6.5,31.3,97.141906243,4.584582042,2061,387,
Baez, Javier,595879,2019,26,561,27.8,5.0,.264,.506,.347,.336,.301,.241,91.1,7.7,36.3,48,12.7,43.6,102.448426524,7.481472949,2002,377,
Cave, Jake,595909,2019,26,228,31.1,9.2,.260,.484,.343,.359,.355,.224,90.5,7.4,38.3,16,12.5,43.8,100.842377969,6.839403906,922,128,
Gallagher, Cam,595956,2019,26,142,19.7,7.7,.205,.284,.294,.257,.283,.079,86.3,12.8,38,2,2,24,95.550268333,3.795170521,576,100,
Hedges, Austin,595978,2019,26,347,31.4,7.8,.195,.347,.242,.265,.269,.152,86.7,21.6,32,17,8.3,32.5,97.733819802,4.919899257,1373,206,
Lindor, Francisco,596019,2019,25,654,15.0,7.0,.273,.464,.349,.333,.328,.190,91,12.3,29.8,38,7.5,41,101.130645418,6.847008982,2426,507,
Odor, Rougned,596059,2019,25,581,30.6,9.0,.221,.464,.302,.321,.299,.243,91.1,17.9,30.6,47,13.6,45.6,101.734976168,7.31182003,2349,346,
Slater, Austin,596103,2019,26,192,30.7,11.5,.233,.440,.320,.330,.329,.207,88.7,3.5,35.8,11,10.1,49.1,100.737708519,6.645085185,803,109,
Smith Jr., Dwight,596105,2019,26,392,20.9,6.6,.236,.369,.299,.290,.294,.132,89.1,7.3,30.4,11,3.9,39.3,100.125783957,6.187231727,1496,280,
Story, Trevor,596115,2019,26,656,26.5,8.8,.260,.464,.380,.341,.334,.204,91,17.5,36.5,36,8.6,46,101.223764423,7.034883125,2684,417,
Vogelbach, Daniel,596129,2019,26,558,26.7,16.5,.224,.440,.333,.345,.356,.215,88.8,17.1,39,33,10.5,38,100.052249618,6.193186358,2532,315,
Sanchez, Gary,596142,2019,26,446,28.0,9.0,.251,.569,.346,.375,.336,.318,91.1,19.2,33.5,52,19.1,42.3,103.548850827,7.925250113,1879,272,
Cuthbert, Cheslor,596144,2019,26,330,20.3,5.8,.249,.382,.287,.293,.297,.134,88.9,14.9,31,11,4.5,38.1,99.713604333,5.974065105,1287,242,
Kepler, Max,596146,2019,26,596,16.6,10.1,.259,.458,.355,.343,.343,.199,89.7,18.2,30.5,38,8.9,42.1,100.805599577,6.514078635,2160,429,
Quinn, Roman,596451,2019,26,122,27.9,9.8,.202,.343,.289,.284,.294,.141,88.9,11.7,22.7,4,5.3,36,99.613877419,5.991941475,448,75,
Franco, Maikel,596748,2019,26,428,14.3,8.4,.245,.420,.281,.298,.309,.175,89.1,14.8,24.2,23,6.9,38.4,100.63202897,6.350348879,1511,331,
Choi, Ji Man,596847,2019,28,487,22.2,13.1,.260,.492,.348,.365,.365,.232,91.2,12.8,37.9,35,11.3,42.7,101.047548701,6.915341299,2020,309,
Bradley Jr., Jackie,598265,2019,29,567,27.3,9.9,.225,.413,.314,.316,.319,.188,90.1,9.3,30.2,33,9.6,44.2,100.629186506,6.586600211,2210,344,
La Stella, Tommy,600303,2019,30,321,8.7,6.2,.297,.484,.351,.355,.348,.187,88.2,13.2,34.8,14,5.3,31.2,97.070269695,4.641464291,1209,264,
Severino, Pedro,600474,2019,25,341,21.4,8.5,.265,.443,.316,.336,.337,.177,87.6,13.2,35.7,20,8.5,33.6,99.019749573,5.539727039,1400,235,
Nunez, Renato,600524,2019,25,599,23.9,7.3,.252,.471,.323,.335,.319,.218,89.9,19.9,32.1,43,10.7,40.9,101.416437214,6.827385786,2464,402,
Arteaga, Humberto,600858,2019,25,135,20.7,5.9,.222,.288,.221,.255,.281,.066,84.5,9.3,29.9,0,0,21.6,94.116868085,3.150837527,534,97,
Candelario, Jeimer,600869,2019,25,386,25.6,11.1,.231,.369,.283,.308,.330,.138,88.2,15.8,32.9,14,5.9,33.8,99.260932458,5.636242119,1619,237,
Daza, Yonathan,602074,2019,25,105,20.0,6.7,.202,.259,.221,.230,.255,.056,84.5,4.8,24.7,1,1.3,20.8,93.111274865,2.945507297,378,77,
Rondon, Jose,602922,2019,25,157,24.2,7.0,.209,.303,.241,.256,.275,.094,87.3,8.1,33,3,2.8,32.1,97.556846792,4.824923524,673,106,
Ahmed, Nick,605113,2019,29,625,18.1,8.3,.256,.422,.315,.321,.322,.166,87.8,7.6,35.7,30,6.6,34,97.728699383,4.939083223,2357,456,
Anderson, Brian,605119,2019,26,520,21.9,8.5,.253,.453,.342,.339,.337,.200,89.9,11.1,31.3,31,8.9,46,100.764886494,6.722101667,1925,348,
Barnes, Austin,605131,2019,29,242,23.1,9.5,.191,.297,.272,.256,.284,.106,87.2,16.4,27.8,7,4.4,29.1,96.417563924,4.23558949,940,158,
Bell, Josh,605137,2019,26,613,19.2,12.1,.285,.561,.378,.386,.376,.277,92.4,13.1,34.6,53,12.7,47.2,103.082487171,8.001241809,2442,416,
Betts, Mookie,605141,2019,26,706,14.3,13.7,.311,.577,.380,.411,.408,.267,91,19.3,39.2,52,10.3,47.5,100.606558233,6.76562757,2909,505,
Caratini, Victor,605170,2019,25,279,21.1,10.4,.258,.439,.338,.344,.346,.181,89.7,6.9,32.4,17,9,35.9,99.639721196,5.859793207,1110,188,
Davis, J.D.,605204,2019,26,453,21.4,8.4,.312,.546,.373,.386,.374,.234,91.5,10.2,36.8,35,11.1,47.9,102.839054744,7.769210032,1803,315,
Fisher, Derek,605233,2019,25,167,34.1,12.6,.214,.384,.285,.305,.314,.170,92.3,9.2,34.8,11,12.4,44.3,102.661998864,7.755711839,669,89,
Martini, Nick,605361,2019,29,109,23.9,12.8,.232,.295,.291,.290,.338,.063,87.6,5.7,29.4,1,1.5,32.8,96.681503529,4.421592836,468,68,
Panik, Joe,605412,2019,28,491,9.6,8.8,.253,.374,.284,.306,.325,.121,86.8,12.8,33.8,8,2,25.8,95.338176359,3.672916205,1877,397,
Smith, Mallex,605480,2019,26,566,24.9,7.4,.202,.285,.278,.256,.279,.083,85.2,7.3,29,8,2.2,20.1,94.189873149,3.140372155,2242,372,
Spangenberg, Cory,605486,2019,28,102,35.3,5.9,.201,.309,.267,.241,.252,.108,85.1,0.7,26.7,3,5,25.5,96.1128812,4.278285714,397,60,
Starling, Bubba,605490,2019,26,197,28.4,4.6,.210,.303,.247,.243,.251,.092,81.8,12.1,36.6,3,2.3,17.6,92.948463594,2.804861102,684,131,
Tilson, Charlie,605508,2019,26,157,24.2,6.4,.240,.320,.256,.277,.303,.080,86.9,4.9,29.2,3,2.8,31.1,97.431041132,4.733163396,595,106,
Castro, Harold,605612,2019,25,369,23.3,2.4,.258,.370,.292,.279,.276,.112,87.2,8.5,36.1,10,3.6,28.4,96.500827368,4.377354189,1306,274,
Arcia, Orlando,606115,2019,24,546,20.0,7.9,.222,.351,.269,.277,.287,.129,87.9,6.6,26.5,17,4.3,31.3,97.613876615,4.86605,2100,393,
Tapia, Raimel,606132,2019,25,447,22.4,4.7,.251,.371,.307,.285,.286,.120,87.6,7.5,36.5,12,3.7,31.6,96.957221534,4.526824862,1620,326,
Aquino, Aristides,606157,2019,25,225,26.7,7.1,.245,.498,.360,.334,.306,.253,87.8,18.6,30.6,19,12.9,39,100.625701972,6.373538652,896,147,
Hernandez, Teoscar,606192,2019,26,464,33.0,9.7,.215,.447,.325,.312,.292,.232,91.2,15.3,30.6,31,11.7,42.3,101.608146591,7.066922348,1923,265,
Peraza, Jose,606299,2019,25,403,14.4,4.2,.266,.363,.272,.298,.314,.097,85,17.3,32.5,1,0.3,25.6,95.370811987,3.732562691,1364,320,
Marte, Ketel,606466,2019,25,628,13.7,8.4,.300,.525,.405,.375,.364,.224,90,11.5,34.6,45,9.3,40,101.092484421,6.7158706,2402,485,
Greiner, Grayson,606988,2019,26,224,31.3,5.8,.200,.329,.242,.253,.251,.129,86.7,12.7,28.6,8,5.7,32.6,98.182166232,5.14266854,865,140,
Nimmo, Brandon,607043,2019,26,254,28.0,18.1,.219,.353,.340,.334,.382,.134,89.3,12.2,35.6,9,6.8,35.6,99.24699,5.762587364,1086,132,
Peterson, Jace,607054,2019,29,108,22.2,5.6,.253,.386,.258,.297,.299,.133,88.4,9.5,37.7,3,3.9,26,96.612149737,4.52345,444,77,
Turner, Trea,607208,2019,26,569,19.9,7.6,.279,.455,.356,.339,.337,.176,90.4,9.9,29.8,28,6.8,42,101.230091659,6.839620073,2234,410,
Smith, Kevan,607345,2019,31,211,17.5,7.6,.289,.452,.305,.348,.352,.163,89.5,5.7,37.4,10,6.5,41.8,99.40006987,5.932446078,797,155,
Beaty, Matt,607461,2019,26,268,12.3,6.3,.272,.422,.324,.319,.324,.150,89.4,10.3,28.2,11,5.1,40.5,100.338583704,6.373558279,977,216,
Pillar, Kevin,607680,2019,30,645,13.8,2.8,.262,.411,.298,.300,.293,.149,86.4,14.1,33.1,26,4.9,30.8,98.016751985,5.018091033,2127,529,
Stallings, Jacob,607732,2019,29,210,19.0,7.6,.260,.427,.297,.316,.325,.167,89.2,11.4,28.3,9,5.9,37.8,98.303555135,5.351015714,738,152,
