last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Travis, Sam,607752,2019,25,157,22.9,7.0,.221,.383,.273,.286,.283,.162,89.1,8,26.6,8,7.3,39.8,100.552399423,6.36087932,625,109,
Williamson, Mac,607776,2019,28,144,30.6,9.7,.199,.300,.230,.266,.289,.101,85.4,8.8,28.6,3,3.6,33.7,98.014246905,5.075641807,615,84,
Ramirez, Jose,608070,2019,26,542,13.7,9.6,.267,.461,.334,.342,.341,.193,89.2,19.8,32.6,26,6.3,35.7,98.625705777,5.428589029,2173,414,
Bregman, Alex,608324,2019,25,690,12.0,17.2,.263,.453,.418,.373,.402,.190,89.3,19.6,35.5,23,4.8,38,98.440477393,5.337376731,2915,479,
Gallo, Joey,608336,2019,25,297,38.4,17.5,.225,.604,.401,.397,.368,.379,94.8,22.4,34.9,34,26.4,53.1,107.288990484,10.537980565,1308,129,
Kelly, Carson,608348,2019,24,365,21.6,13.2,.249,.460,.339,.340,.352,.212,88.9,14.3,39.8,20,8.5,40.4,99.326221441,5.845580894,1571,236,
Russell, Addison,608365,2019,25,241,24.1,8.3,.225,.357,.297,.288,.300,.131,86.9,9.1,33.1,11,6.9,28.1,96.87826481,4.443759051,944,160,
Seager, Corey,608369,2019,25,541,18.1,8.1,.257,.459,.340,.331,.322,.202,88.8,14.3,35.2,29,7.3,38.2,98.778797128,5.502181872,1909,395,
Williams, Nick,608384,2019,25,112,38.4,3.6,.219,.367,.193,.270,.260,.148,86.7,10.9,41.3,4,6.3,30.2,99.189958125,5.698076349,455,63,
Winker, Jesse,608385,2019,25,384,15.6,9.9,.274,.435,.351,.346,.363,.161,89.2,7.2,32,12,4.3,41.1,99.735411111,6.073450967,1524,278,
Lugo, Dawel,608475,2019,24,288,20.5,2.8,.255,.385,.272,.286,.283,.130,86.8,7.9,36.2,10,4.6,36,98.025865607,5.024293785,1013,218,
Mazara, Nomar,608577,2019,24,469,23.0,6.0,.266,.483,.327,.338,.319,.217,89.1,10.7,33.9,35,10.7,39.3,101.041745155,6.634283789,1912,327,
Murphy, Tom,608596,2019,28,281,31.0,6.8,.217,.433,.355,.299,.273,.216,90.6,18.9,32.2,19,10.9,44.8,100.979318161,6.820561092,1225,174,
Guzman, Ronald,608597,2019,24,295,29.5,10.8,.237,.426,.306,.327,.329,.189,85.6,14.8,36.4,15,8.7,36.5,98.840543765,5.420968824,1224,173,
Plawecki, Kevin,608700,2019,28,174,17.8,6.9,.221,.358,.273,.284,.289,.137,85.6,15.3,26.6,6,4.7,32,96.788279688,4.435971969,650,128,
Mondesi, Adalberto,609275,2019,23,443,29.8,4.3,.234,.383,.298,.284,.270,.149,88.8,10.2,31.2,25,8.6,34.3,98.640480915,5.454847007,1610,292,
Reyes, Franmil,614177,2019,23,548,28.5,8.6,.259,.535,.338,.359,.323,.276,93.3,9.5,33.3,51,14.8,51,103.847694162,8.604159768,2119,345,
Robertson, Daniel,621002,2019,25,237,24.9,10.1,.213,.295,.275,.279,.313,.081,87.7,5.8,25,2,1.4,33.8,97.353057432,4.728106939,977,148,
Lopes, Tim,621005,2019,25,128,22.7,11.7,.216,.320,.318,.283,.313,.104,85,8.7,39.8,3,3.6,24.1,95.040932857,3.572811205,515,83,
Martin Jr., Richie,621006,2019,24,309,26.9,4.5,.211,.301,.252,.250,.263,.091,83.2,9.4,29.6,5,2.4,25.2,95.198605361,3.717593316,1229,206,
Swanson, Dansby,621020,2019,25,545,22.8,9.4,.271,.477,.317,.350,.346,.207,89.9,14.5,36.7,37,10.1,41.6,99.797419121,6.209978127,2223,365,
Newman, Kevin,621028,2019,25,531,11.7,5.3,.273,.374,.339,.303,.322,.101,85.3,8.5,33.4,9,2.1,24.8,94.991693333,3.524680704,1882,434,
Taylor, Chris,621035,2019,28,414,27.8,8.9,.233,.383,.331,.299,.309,.149,86,13.8,39.1,14,5.4,32.3,97.5218724,4.78720241,1723,258,
Correa, Carlos,621043,2019,24,321,23.4,10.9,.282,.552,.380,.392,.371,.270,89,12.5,36.4,27,12.9,42,102.4206864,7.299037538,1319,209,
Dahl, David,621311,2019,25,413,26.6,6.8,.267,.485,.364,.342,.323,.218,88.7,11.2,41,28,10.3,39.5,98.77328291,5.506315299,1605,271,
Buxton, Byron,621439,2019,25,295,23.1,6.4,.244,.419,.340,.305,.298,.174,90,20.3,32.5,16,7.8,38.7,101.025778218,6.668611931,1031,206,
Brinson, Lewis,621446,2019,25,248,29.8,5.2,.199,.295,.205,.246,.260,.095,87,10,25.8,6,3.9,32.9,98.122297237,5.07441625,966,155,
Duggar, Steven,621453,2019,25,281,27.8,5.7,.223,.343,.265,.269,.271,.120,85.7,9,35.5,8,4.3,32.8,96.971647143,4.488956209,1132,186,
Stewart, DJ,621466,2019,25,142,18.3,9.9,.233,.394,.299,.306,.314,.161,87.9,12.9,26.7,7,6.9,34.7,99.2830548,5.720559899,568,101,
Nido, Tomas,621512,2019,25,144,25.7,4.9,.201,.333,.227,.243,.241,.132,87.4,7.6,23,5,5,30.9,97.144497292,4.632373895,476,100,
Stewart, Christin,621514,2019,25,416,24.8,8.2,.247,.437,.294,.321,.320,.190,86.9,19.1,37.1,20,7.4,34.1,98.164576963,5.084417778,1633,272,
Wendle, Joey,621563,2019,29,263,17.9,5.3,.257,.342,.275,.294,.318,.086,87.4,11.6,31.4,3,1.5,32.5,97.049603299,4.53253201,1025,194,
Olson, Matt,621566,2019,25,547,25.2,9.3,.278,.578,.368,.388,.362,.300,92.7,19.4,36.1,50,14.5,50.4,103.334092275,8.341713994,2288,346,
Dean, Austin,621573,2019,25,189,24.9,4.8,.252,.417,.276,.297,.287,.165,88.7,9.4,33.8,8,6,39.1,99.662226667,5.900228485,707,133,
Duffy, Matt,622110,2019,28,169,17.2,11.2,.253,.331,.299,.311,.347,.079,87,5.5,27.7,2,1.7,33.6,97.2121725,4.712751345,673,119,
Munoz, Yairo,622168,2019,24,181,20.4,3.9,.215,.307,.281,.245,.250,.091,84.7,6.2,27.9,2,1.5,25,95.214838824,3.634442593,656,136,
Margot, Manuel,622534,2019,24,441,20.0,8.6,.221,.329,.296,.276,.293,.108,87.7,14.2,28.4,11,3.5,34.8,98.690901438,5.386922131,1743,313,
Reyes, Pablo,622569,2019,25,157,22.9,8.3,.186,.275,.260,.241,.259,.090,88.2,12.2,24.3,4,3.7,29.2,97.382838868,4.770446571,627,107,
Camargo, Johan,622666,2019,25,248,17.3,6.0,.249,.363,.279,.284,.295,.114,86.9,11.1,33.7,7,3.7,31.6,97.769489895,4.914069947,894,190,
Reyes, Victor,622682,2019,24,292,21.9,4.8,.268,.366,.325,.290,.303,.098,87.6,9.2,37.9,4,1.9,31.6,97.153635,4.623603816,1213,214,
Bote, David,623520,2019,26,356,26.1,12.4,.243,.378,.336,.319,.350,.136,89.7,7.7,34.9,12,5.7,36.3,100.603479623,6.365111557,1435,212,
Ramirez, Harold,623912,2019,24,446,20.4,4.0,.268,.408,.308,.307,.306,.139,88.9,3.8,29,21,6.3,34.7,99.716576687,5.90759577,1670,331,
Santander, Anthony,623993,2019,24,405,21.2,4.7,.260,.460,.321,.319,.296,.200,89.9,15.3,31.2,23,7.7,36.6,100.631026419,6.428867399,1659,298,
Alonso, Pete,624413,2019,24,693,26.4,10.4,.257,.551,.384,.380,.358,.294,90.7,14.8,36.9,66,15.8,42.7,103.52161466,7.867841481,2762,417,
Biggio, Cavan,624415,2019,24,430,28.6,16.5,.239,.424,.343,.346,.368,.185,88.9,20.1,44.2,21,9,39.9,97.95095069,5.214258578,1870,233,
Conforto, Michael,624424,2019,26,648,23.0,13.0,.262,.507,.358,.371,.370,.245,89.2,15.9,35.8,48,11.9,39.2,100.0477863,6.1312909,2587,405,
Frazier, Adam,624428,2019,27,608,12.3,6.6,.275,.403,.320,.318,.334,.128,87.1,13.1,36.4,9,1.9,28.3,96.108033475,4.07951087,2302,484,
Trevino, Jose,624431,2019,26,126,21.4,2.4,.239,.346,.274,.258,.256,.107,86.8,8.3,29.2,2,2.1,35.4,98.008592708,5.056973158,479,96,
McGuire, Reese,624512,2019,24,105,17.1,6.7,.247,.379,.364,.293,.298,.132,86.7,13.1,40.5,3,3.8,24.1,95.264622051,3.647303718,368,79,
Puig, Yasiel,624577,2019,28,611,21.8,7.2,.256,.451,.330,.328,.319,.195,90,13.8,30,39,9.2,39.1,100.971591932,6.613191138,2247,426,
Soler, Jorge,624585,2019,27,679,26.2,10.8,.276,.596,.378,.396,.364,.320,92.6,15.5,34.5,70,16.9,50.1,104.442816329,8.724368983,2750,415,
Heredia, Guillermo,628338,2019,28,231,26.0,7.8,.240,.345,.291,.298,.320,.105,86.6,12.9,32.7,4,2.7,34.7,97.379718889,4.699987986,918,147,
Kang, Jung Ho,628356,2019,32,185,32.4,5.9,.216,.429,.256,.294,.267,.213,92.2,13.7,32.7,13,11.5,46,102.297290877,7.708110619,719,113,
Ervin, Phillip,640447,2019,26,260,24.2,6.9,.237,.374,.334,.301,.306,.137,85,14.4,37.1,8,4.6,31.1,96.967515714,4.540978084,1088,175,
Frazier, Clint,640449,2019,24,246,28.5,6.5,.245,.460,.333,.319,.299,.215,88.5,15.4,37.3,17,10.8,36.1,99.326073671,5.755365823,976,158,
Meadows, Austin,640457,2019,24,591,22.2,9.1,.282,.545,.380,.375,.356,.264,90.4,16.7,38.1,50,12.5,42.9,101.27902925,6.853411479,2497,399,
Mercado, Oscar,640458,2019,24,482,17.4,5.8,.259,.401,.321,.308,.311,.142,88,14.9,33.4,15,4.1,34.2,97.887426023,4.995281966,1738,365,
Pinder, Chad,640461,2019,27,370,23.8,5.4,.253,.443,.298,.319,.304,.190,90.9,8.6,31.9,21,8.2,44.4,101.395071129,7.038595911,1325,257,
Anderson, Tim,641313,2019,26,518,21.0,2.9,.287,.456,.363,.325,.311,.169,88.3,8.7,37.6,20,5.1,37.6,98.353274592,5.322923632,1765,391,
Bauers, Jake,641343,2019,23,423,27.2,10.6,.222,.352,.296,.293,.309,.131,88.1,15,31.9,13,5,33.1,98.048297907,5.059068716,1755,260,
Bellinger, Cody,641355,2019,23,661,16.3,14.4,.319,.635,.414,.430,.421,.316,91.1,17.9,39.6,58,12.7,45.9,101.221347768,6.966274787,2688,455,
Calhoun, Willie,641432,2019,24,337,15.7,6.8,.256,.439,.351,.323,.314,.183,89.7,17.6,35.3,16,6.2,40.7,99.712949922,5.943274729,1278,258,
Collins, Zack,641470,2019,24,102,38.2,13.7,.197,.436,.285,.320,.316,.239,90.7,15.3,42.6,7,14.9,53.2,101.022670417,6.95243,453,47,
Cordell, Ryan,641477,2019,27,247,27.9,7.7,.208,.357,.279,.276,.280,.149,88.8,19.2,25.6,10,6.4,32.1,98.663495342,5.444229041,982,156,
Crawford, J.P.,641487,2019,24,396,21.0,10.9,.233,.334,.296,.292,.321,.101,85,12.4,34.7,9,3.4,24.8,95.368146183,3.765717405,1716,268,
Demeritte, Travis,641513,2019,24,186,33.9,7.5,.224,.355,.272,.280,.286,.131,91.2,16.1,28.7,4,3.7,46.3,101.067855741,7.049688692,777,108,
Dixon, Brandon,641525,2019,27,420,32.4,5.0,.234,.441,.303,.306,.281,.207,89.5,16.9,37.5,29,11.2,40.8,100.454989297,6.359803765,1665,259,
Dozier, Hunter,641531,2019,27,586,25.3,9.4,.260,.468,.360,.338,.331,.208,91.1,16.7,35.8,38,10,42.9,102.015977632,7.204411763,2253,380,
Engel, Adam,641553,2019,27,248,31.5,5.6,.225,.348,.296,.280,.289,.123,86.4,11.1,33.3,8,5.3,30,97.680187465,4.852139789,970,150,
Garver, Mitch,641598,2019,28,359,24.2,11.4,.255,.573,.404,.382,.349,.318,91.1,15.3,33.6,35,15.5,50,101.425326814,7.198410664,1502,226,
Hampson, Garrett,641658,2019,24,327,26.9,7.3,.219,.329,.292,.265,.278,.110,85.8,13.1,30.2,8,3.7,26.2,96.269536931,4.153434307,1335,215,
Locastro, Tim,641796,2019,26,250,17.6,5.6,.225,.294,.314,.295,.337,.069,84.4,13.6,28.8,2,1.2,19.4,93.938776867,3.183691867,983,170,
Mancini III, Trey,641820,2019,27,679,21.1,9.3,.277,.503,.373,.362,.353,.226,90.3,7.8,36.4,48,10.3,42.7,101.635240474,7.06039847,2722,464,
McKinney, Billy,641856,2019,24,276,26.4,6.9,.220,.366,.291,.281,.279,.146,86.7,15.2,31.3,12,6.6,31.9,97.528593667,4.792045531,1038,182,
McMahon, Ryan,641857,2019,24,539,29.7,10.4,.243,.430,.330,.325,.324,.186,91.9,8.8,36.6,29,9,48,102.348495723,7.712813868,2249,322,
O'Neill, Tyler,641933,2019,24,151,35.1,6.6,.215,.377,.308,.276,.268,.161,89,19.9,29.5,6,6.8,37.2,99.844076047,6.032528372,614,88,
Sisco, Chance,642082,2019,24,198,30.8,11.1,.220,.418,.319,.333,.343,.199,89.5,16.4,37.7,11,10.4,39.6,98.323231887,5.573763333,853,106,
Smith, Dominic,642086,2019,24,197,22.3,9.6,.239,.433,.368,.322,.317,.194,88.3,15.1,36.8,10,7.5,34.8,97.912940758,5.028654504,767,133,
Tellez, Rowdy,642133,2019,24,409,28.4,7.1,.250,.477,.308,.335,.316,.228,90.7,14,37,34,13.2,41.6,101.864006047,7.125615798,1603,257,
Thaiss, Matt,642136,2019,24,164,31.7,10.4,.209,.358,.303,.283,.291,.149,89.1,15.9,34.7,6,6.3,43.2,99.557187234,6.11424234,711,95,
VanMeter, Josh,642165,2019,24,260,21.5,11.2,.244,.417,.316,.325,.335,.173,90.1,15.6,37,7,4,38.1,98.908482262,5.627792814,1069,173,
Wade, Tyler,642180,2019,24,108,25.9,10.2,.194,.312,.303,.269,.288,.118,86.9,12.8,27.9,4,5.9,27.9,95.875528438,4.008152698,388,68,
Mejia, Francisco,642336,2019,23,244,23.0,5.3,.219,.368,.317,.276,.274,.149,88.4,19.7,31.6,8,4.7,29.8,97.776759176,4.994198521,902,171,
Rosario, Amed,642708,2019,23,655,18.9,4.7,.283,.416,.318,.317,.320,.133,89.4,8.8,35,21,4.2,39.5,98.795593821,5.60288,2408,497,
Adames, Willy,642715,2019,23,584,26.2,7.9,.250,.437,.313,.320,.313,.187,88.5,10.8,36.1,32,8.4,35.6,99.072984309,5.592578431,2338,382,
Benintendi, Andrew,643217,2019,24,615,22.8,9.6,.262,.456,.330,.339,.340,.193,89.1,17.3,40.1,33,8.1,37.8,98.273360545,5.356715757,2435,409,
Cooper, Garrett,643265,2019,28,421,26.1,7.8,.270,.467,.337,.345,.336,.197,89.1,4.5,33.7,26,9.5,40.3,101.240205,6.656264816,1707,273,
Dubon, Mauricio,643289,2019,24,111,18.0,4.5,.249,.357,.312,.277,.282,.109,84.8,9.5,36,2,2.3,19.8,95.40132814,3.709446047,418,86,
Jansen, Danny,643376,2019,24,384,20.6,8.1,.247,.419,.275,.315,.315,.172,88.9,16.3,31.9,16,5.9,40,99.29700837,5.780262862,1455,270,
Kemp, Tony,643393,2019,27,279,16.8,8.2,.198,.284,.285,.258,.284,.086,86.2,14.6,27.6,3,1.5,15.7,93.517128737,2.776784603,1005,203,
Kiner-Falefa, Isiah,643396,2019,24,222,22.1,6.3,.221,.302,.272,.263,.283,.082,87.2,6.8,29.7,2,1.3,33.5,96.966178831,4.619608506,848,155,
Long Jr., Shed,643418,2019,23,168,23.8,9.5,.206,.325,.333,.270,.283,.119,87.6,11.1,28.6,7,6.3,36.7,98.160977818,5.143172569,662,112,
McNeil, Jeff,643446,2019,27,567,13.2,6.2,.283,.465,.384,.350,.354,.181,89,13.8,34.2,21,4.8,36.7,98.062735349,5.296269953,2067,436,
Tauchman, Mike,643565,2019,28,296,24.0,11.5,.246,.407,.364,.322,.335,.161,88.7,11.3,39.5,12,6.3,38.9,98.579674105,5.583860476,1288,190,
White, Tyler,643603,2019,28,279,28.0,12.9,.198,.299,.274,.273,.302,.101,86,12.4,30.9,6,3.6,30.4,96.349605679,4.201128944,1249,165,
Albies, Ozzie,645277,2019,22,702,16.0,7.7,.286,.486,.354,.349,.344,.200,88.9,15.6,36.8,35,6.6,34,98.232348151,5.247307887,2494,532,
Robles, Victor,645302,2019,22,617,22.7,5.7,.231,.368,.317,.294,.305,.137,83.3,16.7,34.5,20,4.8,23,94.905795816,3.739895663,2285,417,
Ford, Mike,645801,2019,26,163,17.2,10.4,.278,.478,.372,.358,.366,.201,91.9,15.6,36.5,11,9.6,45.2,101.055283103,6.890394609,657,115,
Devers, Rafael,646240,2019,22,702,17.0,6.8,.298,.528,.377,.368,.351,.230,92.5,10.4,33,48,9,48.4,103.406780039,8.117376757,2636,531,
Naylor, Josh,647304,2019,22,279,22.9,9.0,.238,.380,.306,.298,.305,.142,89.6,4.5,30,12,6.3,36.3,100.447291474,6.297610737,1154,190,
Diaz, Aledmys,649557,2019,28,247,11.3,10.5,.264,.424,.345,.343,.357,.160,88.3,12,28.2,12,6.4,34.2,98.260126413,5.171656739,903,188,
Urias, Luis,649966,2019,22,249,22.5,10.0,.226,.354,.294,.307,.332,.128,87.3,10.1,30.8,7,4.4,31.4,96.821621013,4.47115758,1030,159,
Arraez, Luis,650333,2019,22,366,7.9,9.8,.287,.406,.360,.334,.359,.119,87.1,11.4,41.7,8,2.7,22.8,94.64459953,3.360227508,1486,300,
Jimenez, Eloy,650391,2019,22,504,26.6,6.0,.261,.515,.343,.347,.311,.254,91.2,9.3,32.4,43,12.8,47.9,102.681413214,7.727878512,1864,336,
Torres, Gleyber,650402,2019,22,604,21.4,7.9,.257,.492,.358,.340,.320,.234,89.1,17.7,38,43,10.1,36.5,99.12047,5.637339474,2393,424,
Castro, Willi,650489,2019,22,110,30.9,5.5,.202,.292,.270,.245,.260,.090,84.7,18.1,35.3,1,1.5,25,95.777695152,4.093490303,424,68,
Diaz, Yandy,650490,2019,27,347,17.6,10.1,.279,.486,.341,.355,.353,.207,91.7,5.7,34,26,10.4,44.8,102.453884,7.60036348,1310,250,
Viloria, Meibrys,650619,2019,22,148,29.7,6.8,.175,.232,.236,.213,.230,.057,87.5,4.9,18.1,1,1.1,27.7,97.013684222,4.655400337,594,94,
Rengifo, Luis,650859,2019,22,406,22.9,9.9,.235,.367,.298,.306,.322,.131,87.1,9.6,31,16,6,29.9,97.485341145,4.743079656,1669,268,
Allen, Greg,656185,2019,26,256,20.7,4.3,.226,.333,.274,.275,.289,.108,87.3,9.2,26.8,5,2.7,30.9,96.582444713,4.32531578,969,183,
Chapman, Matt,656305,2019,26,670,21.9,10.9,.251,.502,.354,.358,.345,.252,92.7,16.6,25.1,53,12.1,49,103.46333537,8.250434176,2805,439,
Chavis, Michael,656308,2019,23,382,33.2,8.1,.220,.403,.323,.298,.293,.183,88.7,11.4,31.4,23,10.5,35.5,100.184092056,6.181458732,1493,220,
Diaz, Isan,656371,2019,23,201,29.4,9.5,.177,.317,.248,.257,.263,.140,88.5,18.2,25.6,9,7.4,32.2,97.4226605,4.783632269,820,121,
Haseley, Adam,656514,2019,23,242,24.8,5.8,.218,.330,.309,.269,.279,.112,87.3,5,29.4,6,3.7,28.8,96.518718519,4.26176,976,163,
Hoskins, Rhys,656555,2019,26,705,24.5,16.5,.215,.417,.347,.337,.358,.201,89.7,24,31,39,9.7,38.7,99.42720995,5.97812603,3223,403,
Luplow, Jordan,656669,2019,25,261,23.4,12.6,.247,.474,.383,.352,.348,.228,89.6,16.1,33.9,20,12.1,38.8,99.047672195,5.646979695,1111,165,
O'Hearn, Ryan,656811,2019,25,370,26.8,10.5,.222,.408,.278,.307,.306,.186,90.5,13,29.9,21,9.1,43.7,100.542248879,6.610039827,1509,231,
Schwarber, Kyle,656941,2019,26,610,25.6,11.5,.264,.553,.357,.375,.354,.290,93.5,15.5,35.6,55,14.5,51.2,104.364394516,8.768710054,2539,379,
Tucker, Cole,657061,2019,22,159,25.2,6.3,.240,.365,.264,.283,.294,.125,87.9,6.6,28.7,5,4.6,36.5,98.685688431,5.367541176,622,108,
Verdugo, Alex,657077,2019,23,377,13.0,6.9,.289,.458,.341,.339,.340,.168,89.4,9,33.7,17,5.7,39.7,99.832463784,6.053509966,1468,300,
DeJong, Paul,657557,2019,25,664,22.4,9.3,.237,.446,.322,.331,.325,.209,87,18.3,33,38,8.6,33.9,98.154188241,5.091659652,2579,440,
Laureano, Ramon,657656,2019,24,481,25.6,5.6,.268,.484,.356,.342,.325,.216,89.7,14.7,37.2,31,9.7,40.4,100.000765128,6.198050256,1954,320,
Moncada, Yoan,660162,2019,24,559,27.5,7.2,.282,.518,.379,.358,.337,.236,93.1,12.3,40.4,44,12.2,47.9,102.936634056,7.959630724,2219,361,
Ohtani, Shohei,660271,2019,24,425,25.9,7.8,.280,.487,.352,.350,.339,.207,92.8,6.8,31.7,34,12.2,47.1,102.948367482,8.064857014,1683,278,
Acuna Jr., Ronald,660670,2019,21,715,26.3,10.6,.279,.574,.369,.390,.365,.294,90.6,14.2,40.5,66,15,47.4,103.398305955,8.011363144,3048,439,
Riley, Austin,663586,2019,22,297,36.4,5.4,.227,.460,.307,.309,.281,.234,89.4,20.6,40.5,23,13.7,44.6,101.078740357,6.72754125,1119,168,
Grisham, Trent,663757,2019,22,183,26.2,10.9,.237,.384,.316,.316,.337,.147,87.6,15.7,33.3,6,5.4,34.6,98.209223462,5.130525,755,111,
Lowe, Nathaniel,663993,2019,23,169,29.6,7.7,.259,.455,.328,.330,.322,.197,91.3,13,37.5,11,10.6,45.2,102.859603846,7.595648462,700,104,
Happ, Ian,664023,2019,24,156,25.0,9.6,.237,.510,.368,.342,.310,.273,89.8,16,27.5,14,13.7,38.2,99.347177451,5.811333366,634,102,
France, Ty,664034,2019,24,201,24.4,4.5,.228,.390,.296,.294,.289,.162,88.9,15.1,31.6,8,5.9,42.6,99.771344853,6.127469706,801,136,
Lowe, Brandon,664040,2019,24,327,34.6,7.6,.237,.500,.354,.341,.308,.263,91.6,19.2,40.2,30,16.3,46.2,101.287092967,7.215649341,1311,184,
Bader, Harrison,664056,2019,25,406,28.8,11.3,.213,.405,.293,.314,.324,.192,88.4,15.3,31.3,23,9.9,35.3,99.203015625,5.65660426,1735,233,
Fletcher, David,664058,2019,25,653,9.8,8.4,.292,.371,.318,.319,.352,.079,83.8,9.9,37.5,1,0.2,17.1,93.20784584,2.716838337,2629,534,
Kingery, Scott,664068,2019,25,500,29.4,6.8,.246,.434,.329,.316,.305,.188,88.4,17.8,39.2,25,8,38.9,99.14878293,5.689147891,1973,314,
Moore, Dylan,664238,2019,26,282,33.0,8.9,.190,.336,.299,.277,.288,.146,88.4,19.2,30.3,10,6.5,36.1,98.478764605,5.244655197,1162,155,
Straw, Myles,664702,2019,24,128,18.8,14.8,.248,.328,.323,.313,.361,.080,84.7,9,38.8,1,1.2,16.5,93.840532619,2.989512289,567,85,
Tatis Jr., Fernando,665487,2019,20,372,29.6,8.1,.256,.491,.398,.347,.327,.235,90.4,6.7,33.5,30,13.2,44.1,102.598001071,7.498050135,1399,227,
Guerrero Jr., Vladimir,665489,2019,20,514,17.7,8.9,.256,.435,.329,.329,.326,.179,89.4,6.7,30.9,29,7.7,38.7,101.626864628,6.89985352,1986,375,
Soto, Juan,665742,2019,20,659,20.0,16.4,.285,.575,.394,.409,.405,.290,92,12.5,36.3,51,12.3,47.8,102.137286408,7.569584745,2788,416,
Bichette, Bo,666182,2019,21,212,23.6,6.6,.269,.475,.384,.337,.320,.206,90,10.4,36.1,13,8.8,43.5,100.354957808,6.381930137,889,147,
Gurriel Jr., Lourdes,666971,2019,25,343,25.1,5.8,.251,.502,.358,.340,.306,.251,90.4,14.4,33.6,26,11.2,45.3,100.566699741,6.614525108,1283,232,
Rogers, Jake,668670,2019,24,128,39.8,10.2,.126,.224,.216,.207,.223,.097,83,19.7,27,3,4.8,20.6,93.646170667,3.087169831,545,63,
Reynolds, Bryan,668804,2019,24,546,22.2,8.4,.293,.474,.371,.359,.361,.181,89.5,9.4,37,25,6.7,41.6,100.231643152,6.403448207,2168,373,
Rojas, Josh,668942,2019,25,157,26.1,11.5,.236,.407,.279,.320,.329,.171,89,10.3,38.1,6,6.2,42.3,98.910364694,5.893128041,640,97,
Senzel, Nick,669222,2019,24,414,24.4,7.2,.239,.407,.315,.305,.300,.168,87.8,11.1,31.6,22,8,38.2,98.782850588,5.504538856,1626,275,
Edman, Tommy,669242,2019,24,349,17.5,4.6,.283,.441,.357,.331,.331,.158,87.4,14.2,37.4,14,5.3,33.6,97.248854697,4.677901027,1375,265,
Solak, Nick,669256,2019,24,135,21.5,11.1,.249,.426,.375,.339,.355,.177,88.3,6.3,33.3,8,9.2,32.2,98.107902955,5.128358161,550,87,
Smith, Will,669257,2019,24,196,26.5,9.2,.222,.449,.369,.322,.312,.226,89.4,23.8,36.4,13,10.7,38.8,98.844499672,5.553043471,828,121,
Hiura, Keston,669374,2019,22,348,30.7,7.2,.256,.514,.388,.352,.327,.258,91.4,16.4,35.6,28,13.5,50,103.0339339,8.005838,1380,208,
Lopez, Nicky,670032,2019,24,402,12.7,4.5,.223,.282,.260,.242,.261,.059,85.1,3.1,22.3,4,1.2,19.5,93.632299434,2.905332177,1519,332,
Alvarez, Yordan,670541,2019,22,369,25.5,14.1,.288,.597,.432,.410,.393,.309,92.2,13.4,39.4,37,16.7,48.9,103.966041818,8.433098402,1494,221,
Brosseau, Mike,670712,2019,25,142,27.5,4.9,.215,.356,.329,.269,.265,.141,86.5,14.3,31.9,4,4.3,36.2,97.847365319,4.997548495,593,94,